76,book,Dominic van den Boogerd/ Tom Morton,New Tribal Labyrinth- Atelier Van Lieshout,FRAME,2014,Netherlands,English,,, , 
77,book,"Christian van't Hof, Jelte Timmer, Rinie van Est",Voorgeprogrammeerd,Boom Lemma Uitgevers,2012,Netherlands,Dutch,,, , 
78,book,"Collective Works, Petra Heck",Zero on Sea,"TodaysArt, The Pier",2015,Netherlands,English,,3 copies , , 
79,book,"Dan Jurafsky, James H. Martin","Speech and language processing, Second Edition",Pearson Education Limited,2014,UK,English,https://web.stanford.edu/~jurafsky/slp3/, , , 
80,book,ZIhni Ozdil,Nederland Mijn Vaderland,HORZELS,2015,Netherlands,Dutch,,, , 
81,book,Esther Urlus,Re:Inventing the Pioneers:film experiments on handmade silver gelatin emulsion and color methods,Filmwerkplaats,2015,Netherlands,English,,, , 
82,book,Fabian Hesse/Rozsa Farkas/ Sebastian Stein,Ooze,uuas,2015,Germany,German/English,https://portal.dnb.de/opac.htm?method=simpleSearch&cqlMode=true&query=idn%3D1076512526,, , 
83,book,Frans Smolders/ Liesbeth Reith/ Jos ten Berge,"Solitary Creations, 51 Artist out of De Stadshof Collection",Stichting Collectie De Stadshof,2014,Netherlands,English,,, , 
84,book,Gordan Savicic/ Selena Savic,Unpleasant design,G.L.O.R.I.A.,2011-2012,Belgrade,English,,, , 
85,book,Gunter Pauli,Blauwe Economie,Nieuwamsterdam Uitgevers,2012,Netherlands,Dutch,,, , 
86,book,Gyz la Riviere,Rotterdam 2040,Trichis Publishing,2010,Netherlands,Dutch,,, , 
87,book,Hugo Kaagman,Stencil King,Lebowski Publishers,2009,Netherlands,English,,, , 
88,book,Jean-Baptiste Duroselle/ Frederic Delouche,Europa- Geschiedenis van zijn bewoners,Uitgeverij Kosmos,1990,Netherlands,Dutch,,, , 
89,dosier,Jeannette Dekeukeleire/ Harry Ruhe/ Amelie Jonker/ Hugo Kaagman,Punk in Holland,Galerie A/artKitchen Gallery/ CultClub Productions,2011,Netherlands,Dutch,,, , 
90,book,Leonor Jonker,No Future- Punk in Nederland 1977-2012,Lebowski Publishers,2012,Netherlands,Dutch,,, , 
91,dosier,Marjan Groothuis,Fluxus in Holland- de jaren '60,"Galerie A/ Harry Ruhe, artKitchen Gallery/ Jeannette Dekeukeleire",2009,Netherlands,Dutch,,, , 
92,book,"Katelyn Brand, Sander Flight",DSP-groep in Rotterdam,DSP-groep,2010,NL,Dutch,,14 copies, , 
93,book,"Rene Konig, Miriam Rasch",Society of the Query Reader,Institute of Network Cultures,2014,Netherlands,English,,6 copies, , 
94,book,"Patrick Allegaert, Jos ten Berge, Annemie Cailliau, Frederik De Preester, Rene Stockman",Verborgen Werelden- Outsiderkunst in het Museum Dr. Guislain,Uitgeverij Lannoo,2007,Netherlands,Dutch,,, , 
95,book,Rafael Horzon,Het Witte Boek,Leesmagazijn,2013,Netherlands,Dutch,,, , 
96,book,Reinaart Vanhoe,: Kathedralen beklimmen is een hobby,Rijksacademie van beeldende kunsten Amsterdam,2000,Netherlands,Dutch,,, , 
97,book,Samuel R. Delany,Nova,Gradivus SF,1978,Netherlands,Dutch,,, , 
98,book,Stichting Shoot-N-Share/ Bieke Versloot/ Lieke van Pruissen Veldwerk,You Win Some You Lose Some Project,Stichting Shoot-N-Share,2016,Netherlands,Dutch,,, , 
99,book,"Uyl, den Barbara",In naam der wet- Filmboek,Van der Hoop Filmprodukties,1991,Netherlands,Dutch,,, , 
100,book,Willem van Batenburg,Het komt allemaal weer omhoog,Uitgeverij Aspekt,2006,Netherlands,Dutch,,, , 
1,gadget,Buddha 5,Buddha Machine ,,,,,, ,Little loop box with meditative sounds created by FM3, 
2,gadget,Chan Fang,Buddha Machine,,,,,,,Little loop box with meditative sounds created by FM3, 
3,gadget,STEIM,Kraakdoos,,,,,,,Noise synth triggerred by the touch of your skin. Designed in the 60s by Michel Waisvisz, 
4,gadget,Throbbing Gristle,Buddha Machine,,,,,,,Little loop box to enjoy freaky sounds culled from Throbbing Gristle records., 
1,tape,Rotterdamse Improvisatie Poel,R:IP projecten 1996,Rotterdamse Improvisatie Poel,1996,NL,,http://r-ip.nl,,Important improv collective still existing today. Part of WORM's history.,Improvisation
2,tape,Rotterdamse Improvisatie Poel,R:IP 9601,Rotterdamse Improvisatie Poel,1996,NL,,http://r-ip.nl, ,Important improv collective still existing today. Part of WORM's history.,Improvisation
3,tape,Charlemagne Palestine ‎,SchlingenCassettenBlangen,"close/far recordings, Contemporary Art Museum St. Lous",2014,USA,,"http://close-far.com, https://www.discogs.com/Charlemagne-Palestine-SchlingenCassettenBlängen/release/6391652 ", ,,"Church pipe organ, Lo-f, Minimali"
4,tape,Nathan Nolan Newrohr Cook,Audible Interruptions- Nathan Nolan Newrohr Cook: Transmutation Passages I-IV,"close/far recordings, Contemporary Art Museum St. Lous",2013-14,USA,,http://close-far.com, ,,Sound Installation
5,tape,A. Blitz,Players nachtclubavond #5: Koala Shooting,N/A,N/A,NL,,N/A,,,Music festival
1,zine,Bas Mantel,Epilogue 2: David Cronenberg,Revlaboratories ,,US,English,http://underbelly.nu/product/epilogue-2-david-cronenberg/, ,David Cronenberg Stereo (Epilogue zine), 
2,zine,Trailer,CopyClash,ROT(T)TERDAM Roodkapje,2010,NL,Dutch/English,, ,Result of exhibition by Dennis de Bel in 2010, 
3,zine,V.A.,GOD - Grumpy Old Dogs,Extrapool,N/A,NL,Dutch,,,"Zine + CD made at the zine camp 2014 in WORM by Lukas Simonis, Alfred Boland and Frits Jonker.", 
4.1,zine,V.A.,Libre Graphics 1.3,ginger coons / ISSN 1925-1416,August 2011,N/A,English,,,Magazine from the community of Open Source graphic design, 
4.2,zine,V.A.,Libre Graphics 1.4,ginger coons / ISSN 1925-1416,March 2012,N/A,English,,,Magazine from the community of Open Source graphic design, 
5.1,zine,"Wilhelm Hein, Annette Hein",Jenseits der Trampelpfade 13 &dvd,"Wilhelm Hein, Annette Hein",October 2012,Germany,German/English,http://underbelly.nu/product/jenseits-der-trampelpfade-heft-13/, ,"3 Issues of a Berlin periodical dedicated to underground, queer and radical film and photography", 
5.2,zine,"Wilhelm Hein, Annette Hein",Jenseits der Trampelpfade 14 &dvd,"Wilhelm Hein, Annette Hein",February 2014,Germany,German/English,http://underbelly.nu/product/jenseits-der-trampelpfade-heft-14/, ,"3 Issues of a Berlin periodical dedicated to underground, queer and radical film and photography", 
5.3,zine,"Wilhelm Hein, Annette Hein",Jenseits der Trampelpfade 15,"Wilhelm Hein, Annette Hein",November 2013,Germany,German/English,http://underbelly.nu/product/jenseits-der-trampelpfade-heft-15/, ,"3 Issues of a Berlin periodical dedicated to underground, queer and radical film and photography", 
6.1,zine,Constanca Saraiva/ Weronika Zielinska,Conversas Rotterdam I-X,Constanca Saraiva and Upominki,2014,NL,English,,, , 
6.2,zine,Constanca Saraiva/ Weronika Zielinska,Conversas Rotterdam XI-XX,Constanca Saraiva and Upominki,2014,NL,English,,, , 
7,zine,N/A,"Future tools Madrid 10-13 April Medialab Prado, Libre Graphics Meeting",Libre Graphics/Medialab Prado,2013,Spain,English/Spanish,,, , 
8,zine,Harm Tilman,"de Architect, Vol 43, Issue November 2012",Sdu uitgevers,2012,NL,Dutch,,, , 
9,zine,Marc Bijl,"Flash art- Marc Bijl ""Forever"". Statement, Vol 50, Issue 666",Marc Bijl and Kunstlerhaus Bethanien,May-June 2002,International,English,,, , 
10,zine,Robert Thiemann,"The Great Indoors Frame, Issue 84",Peter Huiberts,January/February 2012,International,English,,, , 
11,zine,William van Giessen/ Joost van der Steen/ Tanja Koning,"Facing Pages, Independent Magazines Biennale","O.K. Parking (William van Giessen, Joost van der Steen) and Tanja Koning Producties",2014,NL,English,,, , 
12,zine,Eric den Hartigh,Post Slack,Roodkapje,2013,Netherlands,English,,, , 
13,zine,Eric den Hartigh,Consensus Reality,Roodkapje,2014,Netherlands,English,,, , 
14,zine,Eric den Hartigh,Ultrafeminism,Roodkapje,2014,Netherlands,English,,, , 
15,zine,VARIOUS,The Social Life of the Record,Paraguay Press,2013,Fance,English,,,"Stapled booklet with original texts by musicians, fans, critics, collectors, dealers, label owners etc. – reflecting on recording, releasing, listening to, filing, flipping and DJing records today.", 
1.1,game,Mens erger je niet,,,,,,,,,
1.2,fame,Mens erger je niet,,,,,,,,,
2,game,Vier op'n rij,,,,,,,,,
3,game,Scrabble Nederlandse,,,,,,,,,
4,game,Wie is het?,,,,,,,,,
5,game,Het beursspel/ Jeu de la bourse,,,,,,,,,
6,game,jenga,,,,,,,,,
7,game,pisa,,,,,,,,,
8,game,zeeslag,,,,,,,,,
9,game,mikado,,,,,,,,,
10,game,oudhollands ganzenbord jeu de l'oie,,,,,,,,,
11,game,jeu de: barricade: spel,,,,,,,,,
12,game,saboteur,,,,,,,,,
13,game,uno delux,,,,,,,,,
14,game,football game,,,,,,,,,
1,VHS,ANGER KENNETH,VOLUME 2: INAUGURATION OF THE PLEASURE DOME,JETTISOUNDZ VIDEO,1998,US,N/A,http://www.amazon.com/Magick-Lantern-Cycle-Vol-Inauguration/dp/6303504434,"1966 film, 38'","Short film, Cult",
2,VHS,ANGER KENNETH,"VOLUME 3: KUSTOM KAR KOMMANDOS, PUCE MOMENT, SCORPIO RISING",JETTISOUNDZ VIDEO,1990,US,N/A,https://www.amazon.com/Kenneth-Anger-Magick-Lantern-Cycle/dp/B000BY472W?ie=UTF8&*Version*=1&*entries*=0 ,"Kustom Kar Kommandos 1965 6', Puce Moment 1949 6', Scorpio Rising 1963 29'","Cult, Short films",
3,VHS,ARNOLD MARTIN,CINEMNESIS,Martin Arnold et Re:Voir Video,1999,FRANCE,VARIOUS,http://www.artfilms.com.au/Detail.aspx?ItemID=2946 ,"PIiece Touchee 1989 b/w 15', Passage A L'acte 1993 b/w 12', Alone. Life Wastes Andy Hardy 1998 b/w 15’', 2copies. booklet","Experimental, Short Films",
4,VHS,BARD SERGE,DETRUISEZ VOUS,Re:Voir Video,1969,FRANCE,FRENCH,http://www.artfilms.com.au/Detail.aspx?ItemID=4622 ,70',Zanzibar film,
5,VHS,BARTOSCH BERTHOLD,L'IDEE,Cecile Starr et Re:Voir Video,2003,FRANCE,FRENCH,http://re-voir.com/shop/en/berthold-bartosch-dvd/14-berthold-bartosch-l-idee-3493551100539.html ,"1930-1932 film, 30'","Experimental animation, Short film",
6,VHS,BASSAN RAPHAEL,LE DEPART D'EURYDICE,Raphael Basan et Re:Voir Video,2002,FRANCE,FRENCH,,"Le Depart D' Eurydice 1969 11', Pretextes 1971 13'","Experimental, Short Films",
7,VHS,BOKANOWSKI PATRICK,COURTS METRAGES,"Light Cone Video, Kira BM Films et La Sept Arte",1997,FRANCE,NO,http://expcinema.org/site/es/vhs/patrick-bokanowski-courts-metrages,"La Plage 1991 12', La Femme qui se poudre 1972 18', Dejeuner du matin 1974 12', Au bord du lac 1993 6', 2copies","Experimental, Short film",
8,VHS,BOKANOWSKI PATRICK,LA PART DU HASARD: HENRI DIMIER- SES TECHNIQUES EN DESSIN ET PEINTURE,I.N.A.- Ministere de la Culture- KIRA BM FILMS,1984,FRANCE,FRENCH,http://re-voir.com/shop/en/patrick-bokanowski-dvd/17-patrick-bokanowski-documentaires-3493551100638.html ,52',"Documentary, Automatic painting",
9,VHS,BOKANOWSKI PATRICK,L'ANGE,"Re:Voir Video, Kira BM, I.N.A",2000,FRANCE,NO,http://www.imdb.com/title/tt0083559/ ,65',"Experimental, Fantasy, Surrealism",
10,VHS,BOKANOWSKI PATRICK,LE REVE EVEILLE,Kira B.M. Films,2003,FRANCE,FRENCH (FR SUBS),http://re-voir.com/shop/en/patrick-bokanowski-dvd/17-patrick-bokanowski-documentaires-3493551100638.html ,"41'19'', 2copies","Documentary, Waking Dream",
11,VHS,BOUDERLIQUE CAROLLINE,LA VIE DE JEANNETTE,Quidam Production,2000,FRANCE,FRENCH,http://www.film-documentaire.fr/4DACTION/w_fiche_film/9597_1 ,9',"Documentary, Short Film",
12,VHS,BOUHENIC PASCALE,L' ATELIER D' ECRITURE DE BERNARD HEIDSIECK,"Avidia, Centre George Pompidou",1994,FRANCE,FRENCH,,"26', 2copies, booklet","Documentary, Writing",
13,VHS,BOUHENIC PASCALE,L' ATELIER D' ECRITURE DE DOMINIQUE FOURCADE,"Avidia, Centre George Pompidou",1994,FRANCE,FRENCH,,"26', booklet","Documentary, Writing",
14,VHS,BOUHENIC PASCALE,L' ATELIER D' ECRITURE DE JACQUES ROUBAUD,"Avidia, Centre George Pompidou",1994,FRANCE,FRENCH,,"26', booklet","Documentary, Writing",
15,VHS,BOUHENIC PASCALE,L' ATELIER D' ECRITURE DE JEAN ECHENOZ,"Avidia, Centre George Pompidou",1998,FRANCE,FRENCH,,"35', booklet","Documentary, Writing",
16,VHS,BOUHENIC PASCALE,L' ATELIER D' ECRITURE DE OLIVIER CADIOT,"Avidia, Centre George Pompidou",1994,FRANCE,FRENCH,,"26', booklet","Documentary, Writing",
17,VHS,BOUHENIC PASCALE,L' ATELIER D' ECRITURE DE RENAUD CAMUS,"Avidia, Centre George Pompidou",1998,FRANCE,FRENCH,,"37', booklet","Documentary, Writing",
18,VHS,BOUHENIC PASCALE,L' ATELIER D' ECRITURE DE VALERE NOVARINA,"Avidia, Centre George Pompidou",1997,FRANCE,FRENCH,,"42', booklet","Documentary, Writing",
19,VHS,BRAKHAGE STAN,ANTICIPATION OF THE NIGHT,"Stan Brakhage, Arthouse & Re:Voir Video",1999,US,N/A,http://blog.re-voir.com/2009/08/stan-brakhage-anticipation-of-night-vhs.html,"1958 film, 39', booklet","Collage film, Short film, Experimental",
20,VHS,BRAKHAGE STAN,DOG STAR MAN,Marilyn Brakhage et Re:Voir Video,2003,US,ENGLISH,http://www.imdb.com/title/tt0234512/ ,"Prelude 1961 25', Part I 1962 30', Part II 1964 6', Part III 1964 7'30'', Part IV 1964 6', booklet","Collage film, Short film, Experimental",
21,VHS,BRAKHAGE STAN,HAND-PAINTED FILMS,Stan Brakhage et Light Cone Video,1994,US,N/A,http://blog.re-voir.com/2008/12/hand-painted-films.html,"Night music 1986 0'30"", Autumnal 1993 5', Study in color and black and white 1993 2'30"", Three homerics 1993 6', Ephemeral solidity 1993 5', The harrowing & Tryst haunt 1993 5', Stellar 1993 2'30"", Black ice 1994 2'30"", Chartres series 1994 9', Naughts 1994 5'30"", booklet","Short film, Experimental, Hand-painted",
22,VHS,BREER ROBERT,RECREATION,"Robert Breer, Re:Voir Video et Paris Experimental",1999,US,N/A,http://hcl.harvard.edu/hfa/films/2008marchapril/breer.html ,"Form Phases IV 1954 3'30'', Recreation 1956-57 2', A Man and His Dof Out of Air 3', Jamestown Baloos 1957 6', Blazes 1961 3', 69 1968 5', Fuji 1974 10', LMNL 1978 10', Swiss Army Knife with Rats and Pigeons 1980 6', Bang! 1986 8', Time Flies 1997 5', 61'30'' total run time, booklet","Experimental, Short Films, Collage, Animation",
23,VHS,BROMBERG BETZY,A DARKNESS SWALLOWED,Lightning Media,2006,US,N/A,http://lux.org.uk/collection/works/darkness-swallowed,"78', NTSC",Experimental ,
24,VHS,BRYNNTRUP MICHAEL,SHORT FILM SELECTION,"MBC-Filmproduction, Michael Brynntrup",N/A,GERMANY,GERMAN (ENG SUBS), ,"Plotzlich und unerwartet- eine Deja Revue 1993 29', All you can eat 1993 5'30'', Kain und Abel- eine Moritat 1994 10', Aide memoir- ein schwules Gedachtnisprotokoll 1995 16', Todesstreifen- ein deutscher Film 1995 9'30'', Loverfilm- eine unkontrollierte Freisetzung von Information 1996 21'30'', Tabu V (wovon man nicht sprechen kann) 1998 13', NY 'NY 'N WHY NOT 1999 4', Herzsofort Setzung II (autogene Manipoulationen) 1996 7'15'', KEIN FILM I NO FILM (one film-two originals) 2000 1'20''","Short film, Experimental",
25,VHS,"BUCQUOY JAN, PEJO ROBERT ADRIAN","VHS WITH TWO FILMS: 1. CAMPING COSMOS, 2. DER WEG NACH EDEN","Transatlantic Film, Prisma Film",N/A,"BELGIUM, AUSTRIA","FRENCH/DUTCH (EN SUBS), GERMAN (EN SUBS)","http://www.imdb.com/title/tt0115814/, http://www.imdb.com/title/tt0114904/?ref_=fn_al_tt_1 ","Camping Cosmos 1996 88', Der weg nach Eden 1995 80'","(1) Comedy, Fantasy, Romance (2) Documentary",
26,VHS,CHODOROV PIP,A VISIT TO STAN BRAKHAGE,Re:Voir Video,2003,US,ENGLISH,http://www.imdb.com/title/tt0872343/,15',"Documentary, Hand-Painted films",
27,VHS,CHODOROV PIP,BORIS LEHMAN IN NO MAN'S LAND,Re:Voir Video,2003,US,ENGLISH,http://expcinema.org/site/es/dvd/pip-chodorov-nine-portraits ,10',"Documentary, Experimental film",
28,VHS,CHODOROV PIP,BRAKHAGE BENEFIT PRESENTATION,Re:Voir Video,2003,US,ENGLISH,http://blog.re-voir.com/2010/12/dvd-on-demand-pip-chodorov-stan.html,24',"Documentary, Experimental film",
29,VHS,CHODOROV PIP,COURT-CIRCUIT MAGAZINE,ARTE FRANCE/ MK2TV,N/A,FRANCE,ENGLISH/FRENCH (FR SUBS),http://cinema.arte.tv/fr/magazine/court-circuit ,"Anthology Film Archives 6'48'', Jonas Mekas 11'","Experimental, Short film magazine",
30,VHS,CHODOROV PIP,END MEMORY (IMPROMPTU),N/A,1995,US,N/A,http://lightcone.org/en/film-338-end-memory-impromptu ,5'30'',"Experimental film, Short film",
31,VHS,CHODOROV PIP,INTERVIEW WITH KENNETH ANGER ON ARTE,ARTE FRANCE,2003,FRANCE,ENGLISH (FR SUBS),http://expcinema.org/site/en/dvd/pip-chodorov-nine-portraits,"15', NTSC","Documentary, Cult film",
32,VHS,CHODOROV PIP,PIP CHODOROV FILMS COMPILATION,N/A,N/A,US,N/A,http://lightcone.org/en/filmmaker-60-pip-chodorov,65',"Experimental, Short Films",
33,VHS,CHODOROV PIP,TWO FILMS BY PIP CHODOROV ,N/A,N/A,US,N/A,http://lightcone.org/en/filmmaker-60-pip-chodorov,"End memory (impromptu) 1995 5'30'', Fin de siecle (paris at the turn of the century) 1996 5' ","Experimental, Short Films",
34,VHS,CLAIR RENE,CINEMA DE MINUIT ASPECTS DU CINEMA FRANCAIS: SOIREE RENE CLAIR,N/A,N/A,N/A,N/A,,"La tour 1938 15', Paris qui dort 1923 35', Entr' acte 1924 25'","Avant-garde, Dada, (1) Documentary, (2) Sci-fi, Short films",
35,VHS,CLARK IAN,WORMS SHORT FILM (DIGI BETA) BENNY & THE WORM,Stanley Productions,N/A,N/A,N/A,,15',DIGI BETA film,
36,VHS,COPANS RICHARD,ARCHITECTURES: LE CENTRE GEORGES POMPIDOU,"Les films d'ici, La sept ARTE, Centre Georges Pompidou",1999,FRANCE,FRENCH,http://boutique.arte.tv/f301-architectures_centre_georges_pompidou ,26',"Documentary, Architecture",
37,VHS,DARMON FRANCOISE/ MEGATON OLIVIER,HISTOIRES D'OBJECTS> S'ASSEOIR,"Centre G. Pompidou,Creative Agent Consultants, Films d'ici, Paris Première",1999,FRANCE,VARIOUS (FR SUBS),http://www.francoisedarmon.com/objets/ho2_3.htm,"Charlotte Perriand : Le modernisme / France, Gaetano Pesce : La série diversifiée / Italie, Ron Arad : Le meuble sculpture / G.B., Ross Lovegrove : Le siège ergonomique / G.B, Antonio Citterio : Le siège Fonctionnel / Italie, Alberto Meda : Le siège et la Technologie / Italie, 52' total run time","Documentary, Design",
38,VHS,DARMON FRANCOISE/ MEGATON OLIVIER,HISTOIRES D'OBJECTS> S'ATTABLER,"Centre G. Pompidou, Paris Première, Digimage, Creative Agent Consultants et les Films d'ici",2000,FRANCE,VARIOUS (FR SUBS),http://www.francoisedarmon.com/objets/ho4_5.htm,"Alberto Alessi: L'imaginaire domestique / Italie, Achille Castiglioni: La table est un monde, la table est le monde / Italie, Enzo Mari: La qualité formelle en réponse aux besoins de l'homme / Italie, Richard Sapper: L'évidence fonctionnelle / Allemagne, Ettore Sottsass: Objets de la table, instruments de rituel / Italie, Philippe Starck: S'attabler, un acte social / France, 52' total run time","Documentary, Design",
39,VHS,DARMON FRANCOISE/ MEGATON OLIVIER,HISTOIRES D'OBJECTS> S'ECLAIRER,"Centre G. Pompidou, Paris Première, Digimage, Creative Agent Consultants et les Films d'ici",2000,FRANCE,VARIOUS (FR SUBS),http://www.francoisedarmon.com/objets/ho4_5.htm,"Achille Castiglioni: Beauté formelle et minimale / Italie, Michele De Lucchi: L'objet-lampe, métaphorique et symbolique / Italie, Ettore Sottsass: Les langages de la lumière / Italie, Alberto Meda: Une simplicité de la forme issue de la technologie / Italie, Philippe Starck: Une énergie moderne en harmonie avec l'humain / France, Richard Sapper: L'évidence fonctionnelle / Allemagne, Ingo Maurer: L'esprit de la lumière / Allemagne, 52' total run time","Documentary, Design",
40,VHS,DARMON FRANCOISE/ MEGATON OLIVIER,HISTOIRES D'OBJECTS> TRAVAILLER,"Centre G. Pompidou,Creative Agent Consultants, Films d'ici, Paris Première",1999,FRANCE,VARIOUS (FR SUBS),http://www.francoisedarmon.com/objets/ho2_3.htm,"Gaetano Pesce : Le bureau virtuel / Italie, Ross Lovegrove : Le bureau modulaire / G.B, Jean Nouvel : ""Le bureau Less"" / France, Jonathan Ive : L'ordinateur iMac / U.S.A, Antonio Citterio : Le bureau mobile / Italie, Michele de Lucchi : Le bureau du Futur / Italie, 52' total run time","Documentary, Design",
41,VHS,DAUER JOHNNY,THE GARBAGE MAN.... HE'LL WASTE YOU,Shotgun Pictures Ltd.,1998,US,ENGLISH,http://www.amazon.com/The-Garbage-Man-Hell-Waste/dp/B003HNS17Q,"39', NTSC",Cult film,
42,VHS,DAVIS JIM,FOUR FILMS BY JIM DAVIS,N/A,N/A,US,ENGLISH,,"Impulses 1959, Pertaining to Marin 1950-53, Like a breeze1954,
Energies 1957, 46' total run time, NTSC"," Short film,Experimental ",
43,VHS,DAVIS JIM,HORIZONS OF LIGHTS,Re:Voir Video,N/A,US,ENGLISH,http://re-voir.com/shop/en/dvd-jim-davis/102-jim-davis-horizons-of-light.html,"Death and transfiguration 1961, 9'50'', Light reflections 1952 6'50'', Landscape 1950, 7', Fathomless 1964, 11', Pennsylvania/Chicago/Illinois 1957-59, 7', Sea rhythms 1971, 9'50'', 54' total length, 2copies, booklet (Robert A. Haller: On Jim Davis- Horizons of light) included in one of the copies"," Short film,Experimental ",
44,VHS,DE LEEUW REINBERT/ DUYNS CHERRY,TOONMEESTERS,VPRO Television,1998,NETHERLANDS,DUTCH,,"VHS1 Messiaen & Goebaidoelina, VHS2 Gorecki & Kagel, VHS3 Oestvolskaja & Vivier, VHS4 De Vries & Ligeti, 63'56'' total run time, 2copies","Documentary, Music",
45,VHS,DE PONFILLY CHRISTOPHE,MASSOUD L'AFGAN,"Thierry Garrel, pour Interscoop et La Sept-Arte",1998,FRANCE,FRENCH,http://geopolis.francetvinfo.fr/christophe-de-ponfilly-et-massoud-lami-afghan-15045 ,"89', 2copies",Documentary ,
46,VHS,DEREN MAYA,DANCE FILMS,Tavia lto et Re:Voir Video,2002,US,N/A,http://expcinema.org/site/en/vhs/maya-deren-dance-films,"Talley Beatty: A Study in Choreography for the Camera 1945 2'30'', Frank Westbrook: Ritual in Transfigured Time 1945-6 16', Chao-li Chi: Meditation on Violence 1948 13', Antony Tudor: The Very Eye of Night 1952-55 15', 2copies, booklet","Experimental, Short Films",
47,VHS,DEREN MAYA,DIVINE HORSEMEN,Tavia Ito et Re:Voir Video,2001,US,FRENCH VERSION,http://www.tate.org.uk/whats-on/tate-liverpool/exhibition/afro-modern-journeys-through-black-atlantic/afro-modern-room-2,"Filmed by Maya Deren 1947-1954, edited by Cherel and Teiji Ito, 1973-1977, 47', booklet","Documentary, Surrealism, Haitian Voodoo",
48,VHS,DEREN MAYA,EXPERIMENTAL FILMS,Light Cone Video,1994,US,N/A,http://re-voir.com/shop/en/maya-deren-dvd/27-experimental-films-maya-deren-3493551100010.html,"Meshes of the Afternoon 1943 15', At Land 1944 16', Ritual in Transfigured Time 1945-1946 16', 45' total run time, 2copies, booklet","Experimental, Short Films",
49,VHS,DEROUDILLE CECILE,THE DUBUFFET CASE,Kuzck & cappuro production,1997,FRANCE,FRENCH (ENG SUBS),http://re-voir.com/shop/en/cecile-deroudille/28-cecile-deroudille-l-affaire-dubuffet-the-dubuffet-case-3493551100782.html,26',"Documentary, Painting",
50,VHS,"DEVAUX FREDERIQUE, OSTROVSKY VIVIAN, THIRACHE MARCELLE, ROUSSET MARTINE, BURFORD JENNIFER",DISSOLUTION/SIX SOLUTIONS,Les cineastes et Re:Voir Video ,2001,FRANCE,N/A,,"Films d'images by Frederique Devaux, 1999 1'19''. Public domain by Vivian Ostrovsky, 1996 13'. Palme d'or by Marcelle Thirache, 1993 4'. Chants by Martine Rousset, 1996 20'. Big band by Marcelle Thirache, 2001 3'. Bri(n)s d'images, 1998 5'. Abstraction no. 1 by Marcelle Thirache, 1999 3'. Logomagie by Frederique Devaux, 1998 4'10''. Portraiture by Jennifer Burford, 1999 20', 2copies, booklet","Experimental, Short Films",
51,VHS,"DEVAUX FREDERIQUE/ AMARGER MICHEL, ROUSSET MARTINE",CINEXPERIMENTAUX #1 MARTINE ROUSSET,EDA et Re:Voir Video,2002,FRANCE,FRENCH,http://re-voir.com/shop/en/frederique-devaux-michel-armager-cineperimentaux/78-rousset-rey-ostrovsky-chodorov-cineperimentaux-1-4--3493551101109.html,"Frederique Devaux et Michel Amarger Cinexperimentaux #1: Martine Rousset 2000 13', Martine Rousset: Mansfield K. 1988 20', Martine Rousset: Hotel Turkoman 2002 15', booklet","Experimental, Short Films",
52,VHS,"DEVAUX FREDERIQUE/ AMARGER MICHEL, REY NICOLAS",CINEXPERIMENTAUX #2 NICOLAS REY,EDA et Re:Voir Video,2002,FRANCE,FRENCH,http://re-voir.com/shop/en/frederique-devaux-michel-armager-cineperimentaux/78-rousset-rey-ostrovsky-chodorov-cineperimentaux-1-4--3493551101109.html,"Frederique Devaux et Michel Amarger Cinexperimentaux #2: Nicolas Rey 2001 13', Terminus for you 1996 9', Les soviets plus l'electricite (extrait) 2001 10', booklet","Experimental, Short Films",
53,VHS,"DEVAUX FREDERIQUE/ AMARGER MICHEL, OSTROVSKY VIVIAN",CINEXPERIMENTAUX #3 VIVIAN OSTROVSKY,EDA et Re:Voir Video,2003,FRANCE/US,1. FRENCH 2. ENGLISH,http://re-voir.com/shop/en/frederique-devaux-michel-armager-cineperimentaux/78-rousset-rey-ostrovsky-chodorov-cineperimentaux-1-4--3493551101109.html,"Frederique Devaux et Michel Amarger Cinexperimentaux #3: Vivian Ostrovsky 2001 13', Vivian Ostrovsky: Nikita Kino 2002 40', booklet","Experimental, Short Films",
54,VHS,"DEVAUX FREDERIQUE/ AMARGER MICHEL, CHODOROV PIP",CINEXPERIMENTAUX #4 PIP CHODOROV,EDA et Re:Voir Video,2003,FRANCE/US,FRENCH,http://re-voir.com/shop/en/frederique-devaux-michel-armager-cineperimentaux/78-rousset-rey-ostrovsky-chodorov-cineperimentaux-1-4--3493551101109.html,"Frederique Devauz et Michel Amarger Cinexperimentaux #4: Pip Chodorov 2000 13', Pip Chodoroc Charlemagne 2: Piltzer 2002 22'","Experimental, Short Films",
55,VHS,"DEVAUX FREDERIQUE/ AMARGER MICHEL, LOWDER ROSE",CINEXPERIMENTAUX #5 ROSE LOWDER,EDA et Re:Voir Video,2006,FRANCE,N/A,http://re-voir.com/shop/en/frederique-devaux-michel-armager-cineperimentaux/113-frederique-devaux-michel-amarger-cineperimentaux-5-rose-lowder-3493551101116.html ,"Frederique Devaux et Michel Amarger Cinexperimentaux #5: Rose Lowder 2002, 24', 12 films by Rose Lowder : Champ Provencal 1979 9’, Voiliers et Coquelicots 2001 2’, Bouquets Ecologiques no. 21- 30 : 2003-2005","Experimental, Short Films",
